,Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
409,1.55965504421e+18,-5.491155624,-10.49714565,2.72050333
410,1.55965504427e+18,-11.56130219,-5.690361977,-0.5080791116
411,1.55965504432e+18,-12.33869553,0.1750555038,-0.8086101413
412,1.55965504438e+18,-10.789114,4.075834751,0.2285173535
413,1.55965504443e+18,-11.79455948,6.858808517,-0.6500267982
414,1.55965504449e+18,-12.72934723,6.300455093,-2.832924843
415,1.55965504454e+18,-12.17619228,5.689864635,-1.548518419
416,1.5596550446e+18,-9.131684303,4.976051807,-0.7117934823
417,1.55965504465e+18,-5.917467117,4.656673908,0.2961089611
418,1.55965504471e+18,-4.221882343,3.599363327,-0.8071851134
419,1.55965504477e+18,-3.537798405,1.919686794,-0.7854446173
420,1.55965504483e+18,-0.3461103439,0.362528801,-0.1287894547
421,1.55965504489e+18,3.895793915,-0.7041959763,0.02448803186
422,1.55965504494e+18,2.599610329,-3.615400791,-1.020655513
423,1.559655045e+18,4.152113914,-2.732399464,-1.319067359
