,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
322,1.55965413479e+18,-3.210722446,-8.676852226,5.379935265
323,1.55965413484e+18,-2.126116037,-9.265843391,5.525986195
324,1.5596541349e+18,-1.951334,-8.976136208,4.42940855
325,1.55965413495e+18,-1.513181686,-8.801354408,3.445361376
326,1.559654135e+18,-2.257801056,-10.14214802,3.112557173
327,1.55965413505e+18,-3.553103924,-11.69124413,2.69355917
328,1.5596541351e+18,-3.301704884,-11.94503689,1.608952641
329,1.55965413516e+18,-2.197944164,-11.66251278,2.274561167
330,1.55965413521e+18,-1.374313712,-9.984126091,2.291321039
331,1.55965413526e+18,-1.134886265,-9.706390381,1.347976685
332,1.55965413531e+18,-1.443747759,-10.03919411,1.501210332
333,1.55965413536e+18,-1.699935079,-9.275420189,1.54909575
334,1.55965413542e+18,-1.120520592,-9.289786339,1.321639657
335,1.55965413547e+18,-1.132491946,-9.213169098,1.46290195
336,1.55965413552e+18,-1.16601181,-9.239506721,1.35755384
337,1.55965413557e+18,-1.046298146,-9.945817947,1.154040456
338,1.55965413562e+18,-0.8164477348,-10.07989693,1.405439258
339,1.55965413568e+18,-0.8954587579,-9.680052757,1.685569525
340,1.55965413573e+18,-0.7853221297,-8.997684479,1.465296149
341,1.55965413578e+18,-0.6584255695,-9.165284157,1.800494671
342,1.55965413583e+18,-0.8092648983,-9.555550575,1.778946161
343,1.55965413588e+18,-1.019961119,-9.481328011,1.659232497
344,1.55965413594e+18,-1.173194647,-9.888355255,1.350371003
345,1.55965413599e+18,-1.149251938,-10.04398251,1.532335877
346,1.55965413604e+18,-1.261782765,-9.90750885,1.544307232
347,1.55965413609e+18,-1.537124395,-9.620196342,1.429382086
348,1.55965413614e+18,-1.474873304,-9.608224869,1.599375606
349,1.5596541362e+18,-1.12291491,-9.859623909,1.517970204
350,1.55965413625e+18,-1.048692346,-10.21397591,1.539518714
351,1.5596541363e+18,-0.9888355136,-10.03680038,1.726272106
352,1.55965413635e+18,-1.075029373,-9.641744614,1.54909575
353,1.5596541364e+18,-1.029538155,-9.474145889,1.623318315
354,1.55965413646e+18,-0.907430172,-9.469356537,1.580221415
355,1.55965413651e+18,-0.8092648983,-9.706390381,1.529941559
356,1.55965413656e+18,-0.7757450342,-9.517242432,1.436564922
357,1.55965413661e+18,-0.8164477348,-9.409500122,1.450930476
358,1.55965413666e+18,-0.9553156495,-9.205986977,1.321639657
359,1.55965413672e+18,-1.094183564,-9.196409225,1.312062621
360,1.55965413677e+18,-1.245022893,-9.407105446,1.664021015
361,1.55965413682e+18,-1.647261024,-10.21876526,1.728666425
362,1.55965413687e+18,-2.487651587,-9.754275322,1.391073704
363,1.55965413692e+18,-2.219492674,-9.318517685,1.534730196
364,1.55965413698e+18,-2.69355917,-9.201197624,1.82204318
365,1.55965413703e+18,-3.047911882,-9.64413929,1.601769805
366,1.55965413708e+18,-3.143682718,-9.759063721,1.702329397
367,1.55965413713e+18,-2.552296877,-9.452596664,1.814860344
368,1.55965413718e+18,-2.528354168,-9.402317047,2.094990492
369,1.55965413724e+18,-2.923409462,-9.672870636,2.346389294
370,1.55965413729e+18,-3.380716085,-9.402317047,2.389486313
371,1.55965413734e+18,-4.817280769,-9.332882881,2.921015263
372,1.55965413739e+18,-4.865166187,-9.0335989,3.043123245
373,1.55965413744e+18,-5.181210518,-8.693612099,3.488458395
374,1.5596541375e+18,-5.17402792,-8.176448822,3.306493521
375,1.55965413755e+18,-5.763019562,-7.738296032,2.995237827
376,1.5596541376e+18,-5.880339146,-7.194795609,2.832427025
377,1.55965413765e+18,-6.0216012,-6.735095024,2.621730804
378,1.5596541377e+18,-6.014418125,-6.586649895,2.669616461
379,1.55965413776e+18,-6.026389599,-6.718335152,2.992843628
380,1.55965413781e+18,-6.12694931,-6.440599442,2.99044919
381,1.55965413786e+18,-6.045543671,-5.930618763,3.524372578
382,1.55965413791e+18,-6.833260536,-5.087833881,3.720703125
383,1.55965413796e+18,-7.666468143,-4.70714426,3.744645834
384,1.55965413802e+18,-8.217150688,-4.733481407,4.582642078
385,1.55965413807e+18,-8.169265747,-4.362368584,4.60179615
386,1.55965413812e+18,-8.162082672,-4.292934895,5.037554264
387,1.55965413817e+18,-7.755055904,-3.684788942,4.755029678
388,1.55965413822e+18,-7.307326794,-3.067065954,4.975303173
389,1.55965413828e+18,-7.01761961,-2.58581686,4.984879971
390,1.55965413833e+18,-6.711152077,-2.255406857,5.121353626
391,1.55965413838e+18,-6.924242973,-2.856369734,5.090228081
392,1.55965413843e+18,-6.878751755,-2.609759569,5.044736862
393,1.55965413848e+18,-7.142121792,-2.174001455,5.140508175
394,1.55965413854e+18,-7.003253937,-1.857957244,5.253038883
395,1.55965413859e+18,-7.216344357,-1.987248063,5.394300938
396,1.55965413864e+18,-7.031985283,-0.8691217303,5.102199554
397,1.55965413869e+18,-7.520417213,-3.361561775,4.970514297
398,1.55965413874e+18,-5.205153465,-4.714327335,5.976109982
399,1.5596541388e+18,-3.909850836,-6.000052452,5.377541065
400,1.55965413885e+18,-4.084632874,-6.44778204,4.755029678
401,1.5596541389e+18,-6.256239891,-9.198803902,2.138087511
402,1.55965413895e+18,-7.479714394,-8.705583572,2.741444588
403,1.559654139e+18,-7.436617374,-10.46776962,5.044736862
404,1.55965413906e+18,-7.053533554,-7.922655106,4.465322495
405,1.55965413911e+18,-6.34003973,-5.389512539,2.683982134
406,1.55965413916e+18,-6.122160912,-1.738243461,1.324033976
407,1.55965413921e+18,-6.696786404,-0.646454215,1.604164124
408,1.55965413926e+18,-10.61382008,-0.4573064744,5.62175703
409,1.55965413932e+18,-17.09991074,-4.656864643,5.8516078
410,1.55965413937e+18,-23.50220108,-3.718308687,8.832479477
411,1.55965413942e+18,-22.44393158,-4.656864643,9.423865318
412,1.55965413947e+18,-17.29384613,-6.196382999,5.813299179
413,1.55965413952e+18,-12.27065849,-5.006428719,3.0096035
414,1.55965413958e+18,-6.708757877,-1.577827096,-1.271359921
415,1.55965413963e+18,1.101366401,-1.376708031,-0.3088614643
416,1.55965413968e+18,1.0606637,1.726272106,-1.419804931
417,1.55965413973e+18,-0.5267404318,0.3615354896,2.382303476
418,1.55965413978e+18,1.845985889,3.292127848,-0.9553156495
419,1.55965413984e+18,2.928198099,5.195576191,-0.5075862408
420,1.55965413989e+18,4.618556023,9.732727051,3.52197814
421,1.55965413994e+18,8.054340363,14.90675449,4.790944099
422,1.55965413999e+18,17.50693703,31.06332207,5.276981831
423,1.55965414004e+18,24.25879288,35.67230225,1.999219418
424,1.5596541401e+18,11.11901188,7.388731956,26.92362022
425,1.55965414015e+18,21.77353477,-62.12664413,-1.757397652
426,1.5596541402e+18,-26.00421906,-14.62423038,-5.504437923
427,1.55965414025e+18,6.811711788,3.270579338,-3.232270956
