"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.236818324E1,8.398208618E-1,2.283532023E-1,-2.299469948E0
2.242817550E1,2.722311020E-1,-3.459208608E-1,-2.234807491E0
2.248816810E1,2.715587616E-1,-1.645840704E-1,-1.231956720E0
2.254816056E1,1.332101822E-1,-6.539714336E-1,2.967414856E-1
2.260815316E1,-4.059807777E0,1.970772743E0,1.580656767E0
2.266814569E1,-9.791677475E0,6.215414047E0,1.015152335E0
2.272813902E1,-3.649724960E0,2.887990952E0,5.944771767E-1
2.278813205E1,-2.530680180E0,-1.188041925E0,-2.446550369E0
2.284812518E1,-2.352296352E0,-6.013127327E0,-6.601973534E0
2.290811824E1,4.240233421E0,-6.834198952E0,-4.843007088E0
2.296811131E1,6.270264149E0,-5.656747341E0,-3.765530586E0
2.302810364E1,6.425454140E0,-4.728199005E0,-2.846834421E0
2.308809621E1,5.409161568E0,-2.994348526E0,-2.097184181E0
2.314808874E1,5.075366497E0,-3.961616755E0,-3.277617455E0
2.320808123E1,3.110468149E0,-4.352487087E0,6.751108170E-2
